u_id,User_Type,Date,Battery_Status_1,Battery_Status_2,week,frac_charge,frac_discharge,health_status
1509,3,2018-06-25,162,6,26,0.9642857142857143,0.03571428571428571,1.0
1509,3,2018-07-02,163,5,27,0.9702380952380952,0.02976190476190476,1.0
1509,3,2018-07-09,163,5,28,0.9702380952380952,0.02976190476190476,1.0
1509,3,2018-07-16,163,5,29,0.9702380952380952,0.02976190476190476,1.0
1509,3,2018-07-23,162,6,30,0.9642857142857143,0.03571428571428571,1.0
1509,3,2018-07-30,164,4,31,0.9761904761904762,0.023809523809523808,1.0
1509,3,2018-08-06,163,5,32,0.9702380952380952,0.02976190476190476,1.0
1509,3,2018-08-13,163,5,33,0.9702380952380952,0.02976190476190476,1.0
1509,3,2018-08-20,163,5,34,0.9702380952380952,0.02976190476190476,1.0
1509,3,2018-08-27,164,4,35,0.9761904761904762,0.023809523809523808,1.0
1509,3,2018-09-03,163,5,36,0.9702380952380952,0.02976190476190476,1.0
1509,3,2018-09-10,164,4,37,0.9761904761904762,0.023809523809523808,1.0
1509,3,2018-09-17,164,4,38,0.9761904761904762,0.023809523809523808,1.0
1509,3,2018-09-24,164,4,39,0.9761904761904762,0.023809523809523808,1.0
1509,3,2018-10-01,163,5,40,0.9702380952380952,0.02976190476190476,1.0
1509,3,2018-10-08,164,4,41,0.9761904761904762,0.023809523809523808,1.0
1509,3,2018-10-15,164,4,42,0.9761904761904762,0.023809523809523808,1.0
1509,3,2018-10-22,165,3,43,0.9821428571428571,0.017857142857142856,1.0
1509,3,2018-10-29,163,5,44,0.9702380952380952,0.02976190476190476,1.0
1509,3,2018-11-05,165,3,45,0.9821428571428571,0.017857142857142856,1.0
1509,3,2018-11-12,166,2,46,0.9880952380952381,0.011904761904761904,1.0
1509,3,2018-11-19,167,1,47,0.9940476190476191,0.005952380952380952,1.0
1509,3,2018-11-26,167,1,48,0.9940476190476191,0.005952380952380952,1.0
1509,3,2018-12-03,167,1,49,0.9940476190476191,0.005952380952380952,1.0
1509,3,2018-12-10,168,0,50,1.0,0.0,
1509,3,2018-12-17,167,1,51,0.9940476190476191,0.005952380952380952,1.0
1509,3,2018-12-24,167,1,52,0.9940476190476191,0.005952380952380952,1.0
1509,3,2018-12-31,167,1,1,0.9940476190476191,0.005952380952380952,1.0
1509,3,2019-01-07,20,0,2,1.0,0.0,
1510,1,2018-01-01,2,19,1,0.09523809523809523,0.9047619047619048,3.0
1510,1,2018-01-08,6,162,2,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-01-15,4,164,3,0.023809523809523808,0.9761904761904762,3.0
1510,1,2018-01-22,6,162,4,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-01-29,6,162,5,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-02-05,6,162,6,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-02-12,6,162,7,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-02-19,6,162,8,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-02-26,6,162,9,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-03-05,6,162,10,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-03-12,8,160,11,0.047619047619047616,0.9523809523809523,3.0
1510,1,2018-03-19,6,162,12,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-03-26,6,162,13,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-04-02,6,162,14,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-04-09,8,160,15,0.047619047619047616,0.9523809523809523,3.0
1510,1,2018-04-16,8,160,16,0.047619047619047616,0.9523809523809523,3.0
1510,1,2018-04-23,6,162,17,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-04-30,8,160,18,0.047619047619047616,0.9523809523809523,3.0
1510,1,2018-05-07,6,162,19,0.03571428571428571,0.9642857142857143,3.0
1510,1,2018-05-14,8,160,20,0.047619047619047616,0.9523809523809523,3.0
1510,1,2018-05-21,9,159,21,0.05357142857142857,0.9464285714285714,3.0
1510,1,2018-05-28,9,159,22,0.05357142857142857,0.9464285714285714,3.0
1510,1,2018-06-04,8,160,23,0.047619047619047616,0.9523809523809523,3.0
1510,1,2018-06-11,8,160,24,0.047619047619047616,0.9523809523809523,3.0
1510,1,2018-06-18,11,157,25,0.06547619047619048,0.9345238095238095,3.0
1510,1,2018-06-25,8,160,26,0.047619047619047616,0.9523809523809523,3.0
1510,1,2018-07-02,12,156,27,0.07142857142857142,0.9285714285714286,3.0
1510,1,2018-07-09,9,159,28,0.05357142857142857,0.9464285714285714,3.0
1510,1,2018-07-16,12,156,29,0.07142857142857142,0.9285714285714286,3.0
1510,1,2018-07-23,12,156,30,0.07142857142857142,0.9285714285714286,3.0
1510,1,2018-07-30,13,155,31,0.07738095238095238,0.9226190476190477,3.0
1510,1,2018-08-06,11,157,32,0.06547619047619048,0.9345238095238095,3.0
1510,1,2018-08-13,14,154,33,0.08333333333333333,0.9166666666666666,3.0
1510,1,2018-08-20,14,154,34,0.08333333333333333,0.9166666666666666,3.0
1510,1,2018-08-27,15,153,35,0.08928571428571429,0.9107142857142857,3.0
1510,1,2018-09-03,13,155,36,0.07738095238095238,0.9226190476190477,3.0
1510,1,2018-09-10,14,154,37,0.08333333333333333,0.9166666666666666,3.0
1510,1,2018-09-17,20,148,38,0.11904761904761904,0.8809523809523809,3.0
1510,1,2018-09-24,15,153,39,0.08928571428571429,0.9107142857142857,3.0
1510,1,2018-10-01,16,152,40,0.09523809523809523,0.9047619047619048,3.0
1510,1,2018-10-08,21,147,41,0.125,0.875,3.0
1510,1,2018-10-15,20,148,42,0.11904761904761904,0.8809523809523809,3.0
1510,1,2018-10-22,20,148,43,0.11904761904761904,0.8809523809523809,3.0
1510,1,2018-10-29,22,146,44,0.13095238095238096,0.8690476190476191,3.0
1510,1,2018-11-05,21,147,45,0.125,0.875,3.0
1510,1,2018-11-12,24,144,46,0.14285714285714285,0.8571428571428571,3.0
1510,1,2018-11-19,27,141,47,0.16071428571428573,0.8392857142857143,3.0
1510,1,2018-11-26,23,145,48,0.13690476190476192,0.8630952380952381,3.0
1510,1,2018-12-03,27,141,49,0.16071428571428573,0.8392857142857143,3.0
1510,1,2018-12-10,31,137,50,0.18452380952380953,0.8154761904761905,3.0
1510,1,2018-12-17,32,136,51,0.19047619047619047,0.8095238095238095,3.0
1510,1,2018-12-24,32,136,52,0.19047619047619047,0.8095238095238095,3.0
1510,1,2018-12-31,35,133,1,0.20833333333333334,0.7916666666666666,3.0
1510,1,2019-01-07,6,14,2,0.3,0.7,3.0
1512,3,2018-01-01,2,19,1,0.09523809523809523,0.9047619047619048,3.0
1512,3,2018-01-08,21,147,2,0.125,0.875,3.0
1512,3,2018-01-15,20,148,3,0.11904761904761904,0.8809523809523809,3.0
1512,3,2018-01-22,20,148,4,0.11904761904761904,0.8809523809523809,3.0
1512,3,2018-01-29,24,144,5,0.14285714285714285,0.8571428571428571,3.0
1512,3,2018-02-05,25,143,6,0.1488095238095238,0.8511904761904762,3.0
1512,3,2018-02-12,27,141,7,0.16071428571428573,0.8392857142857143,3.0
1512,3,2018-02-19,32,136,8,0.19047619047619047,0.8095238095238095,3.0
1512,3,2018-02-26,36,132,9,0.21428571428571427,0.7857142857142857,3.0
1512,3,2018-03-05,37,131,10,0.22023809523809523,0.7797619047619048,3.0
1512,3,2018-03-12,41,127,11,0.24404761904761904,0.7559523809523809,3.0
1512,3,2018-03-19,44,124,12,0.2619047619047619,0.7380952380952381,3.0
1512,3,2018-03-26,50,118,13,0.2976190476190476,0.7023809523809523,3.0
1512,3,2018-04-02,55,113,14,0.3273809523809524,0.6726190476190477,3.0
1512,3,2018-04-09,61,107,15,0.3630952380952381,0.6369047619047619,3.0
1512,3,2018-04-16,65,103,16,0.3869047619047619,0.6130952380952381,3.0
1512,3,2018-04-23,72,96,17,0.42857142857142855,0.5714285714285714,2.0
1512,3,2018-04-30,79,89,18,0.47023809523809523,0.5297619047619048,2.0
1512,3,2018-05-07,87,81,19,0.5178571428571429,0.48214285714285715,2.0
1512,3,2018-05-14,92,76,20,0.5476190476190477,0.4523809523809524,2.0
1512,3,2018-05-21,96,72,21,0.5714285714285714,0.42857142857142855,2.0
1512,3,2018-05-28,103,65,22,0.6130952380952381,0.3869047619047619,2.0
1512,3,2018-06-04,108,60,23,0.6428571428571429,0.35714285714285715,2.0
1512,3,2018-06-11,114,54,24,0.6785714285714286,0.32142857142857145,2.0
1512,3,2018-06-18,117,51,25,0.6964285714285714,0.30357142857142855,2.0
1512,3,2018-06-25,126,42,26,0.75,0.25,1.0
1512,3,2018-07-02,128,40,27,0.7619047619047619,0.23809523809523808,1.0
1512,3,2018-07-09,132,36,28,0.7857142857142857,0.21428571428571427,1.0
1512,3,2018-07-16,136,32,29,0.8095238095238095,0.19047619047619047,1.0
1512,3,2018-07-23,137,31,30,0.8154761904761905,0.18452380952380953,1.0
1512,3,2018-07-30,142,26,31,0.8452380952380952,0.15476190476190477,1.0
1512,3,2018-08-06,144,24,32,0.8571428571428571,0.14285714285714285,1.0
1512,3,2018-08-13,145,23,33,0.8630952380952381,0.13690476190476192,1.0
1512,3,2018-08-20,148,20,34,0.8809523809523809,0.11904761904761904,1.0
1512,3,2018-08-27,148,20,35,0.8809523809523809,0.11904761904761904,1.0
1512,3,2018-09-03,148,20,36,0.8809523809523809,0.11904761904761904,1.0
1512,3,2018-09-10,150,18,37,0.8928571428571429,0.10714285714285714,1.0
1512,3,2018-09-17,150,18,38,0.8928571428571429,0.10714285714285714,1.0
1512,3,2018-09-24,152,16,39,0.9047619047619048,0.09523809523809523,1.0
1512,3,2018-10-01,153,15,40,0.9107142857142857,0.08928571428571429,1.0
1512,3,2018-10-08,157,11,41,0.9345238095238095,0.06547619047619048,1.0
1512,3,2018-10-15,156,12,42,0.9285714285714286,0.07142857142857142,1.0
1512,3,2018-10-22,154,14,43,0.9166666666666666,0.08333333333333333,1.0
1512,3,2018-10-29,159,9,44,0.9464285714285714,0.05357142857142857,1.0
1512,3,2018-11-05,156,12,45,0.9285714285714286,0.07142857142857142,1.0
1512,3,2018-11-12,161,7,46,0.9583333333333334,0.041666666666666664,1.0
1512,3,2018-11-19,161,7,47,0.9583333333333334,0.041666666666666664,1.0
1512,3,2018-11-26,161,7,48,0.9583333333333334,0.041666666666666664,1.0
1512,3,2018-12-03,161,7,49,0.9583333333333334,0.041666666666666664,1.0
1512,3,2018-12-10,162,6,50,0.9642857142857143,0.03571428571428571,1.0
1512,3,2018-12-17,162,6,51,0.9642857142857143,0.03571428571428571,1.0
1512,3,2018-12-24,162,6,52,0.9642857142857143,0.03571428571428571,1.0
1512,3,2018-12-31,162,6,1,0.9642857142857143,0.03571428571428571,1.0
1512,3,2019-01-07,19,1,2,0.95,0.05,1.0
1519,2,2018-01-01,2,19,1,0.09523809523809523,0.9047619047619048,3.0
1519,2,2018-01-08,11,157,2,0.06547619047619048,0.9345238095238095,3.0
1519,2,2018-01-15,10,158,3,0.05952380952380952,0.9404761904761905,3.0
1519,2,2018-01-22,10,158,4,0.05952380952380952,0.9404761904761905,3.0
1519,2,2018-01-29,12,156,5,0.07142857142857142,0.9285714285714286,3.0
1519,2,2018-02-05,12,156,6,0.07142857142857142,0.9285714285714286,3.0
1519,2,2018-02-12,12,156,7,0.07142857142857142,0.9285714285714286,3.0
1519,2,2018-02-19,12,156,8,0.07142857142857142,0.9285714285714286,3.0
1519,2,2018-02-26,13,155,9,0.07738095238095238,0.9226190476190477,3.0
1519,2,2018-03-05,13,155,10,0.07738095238095238,0.9226190476190477,3.0
1519,2,2018-03-12,15,153,11,0.08928571428571429,0.9107142857142857,3.0
1519,2,2018-03-19,16,152,12,0.09523809523809523,0.9047619047619048,3.0
1519,2,2018-03-26,16,152,13,0.09523809523809523,0.9047619047619048,3.0
1519,2,2018-04-02,18,150,14,0.10714285714285714,0.8928571428571429,3.0
1519,2,2018-04-09,20,148,15,0.11904761904761904,0.8809523809523809,3.0
1519,2,2018-04-16,20,148,16,0.11904761904761904,0.8809523809523809,3.0
1519,2,2018-04-23,22,146,17,0.13095238095238096,0.8690476190476191,3.0
1519,2,2018-04-30,22,146,18,0.13095238095238096,0.8690476190476191,3.0
1519,2,2018-05-07,24,144,19,0.14285714285714285,0.8571428571428571,3.0
1519,2,2018-05-14,26,142,20,0.15476190476190477,0.8452380952380952,3.0
1519,2,2018-05-21,29,139,21,0.17261904761904762,0.8273809523809523,3.0
1519,2,2018-05-28,31,137,22,0.18452380952380953,0.8154761904761905,3.0
1519,2,2018-06-04,32,136,23,0.19047619047619047,0.8095238095238095,3.0
1519,2,2018-06-11,36,132,24,0.21428571428571427,0.7857142857142857,3.0
1519,2,2018-06-18,35,133,25,0.20833333333333334,0.7916666666666666,3.0
1519,2,2018-06-25,44,124,26,0.2619047619047619,0.7380952380952381,3.0
1519,2,2018-07-02,43,125,27,0.25595238095238093,0.7440476190476191,3.0
1519,2,2018-07-09,44,124,28,0.2619047619047619,0.7380952380952381,3.0
1519,2,2018-07-16,53,115,29,0.31547619047619047,0.6845238095238095,3.0
1519,2,2018-07-23,54,114,30,0.32142857142857145,0.6785714285714286,3.0
1519,2,2018-07-30,59,109,31,0.35119047619047616,0.6488095238095238,3.0
1519,2,2018-08-06,64,104,32,0.38095238095238093,0.6190476190476191,3.0
1519,2,2018-08-13,65,103,33,0.3869047619047619,0.6130952380952381,3.0
1519,2,2018-08-20,73,95,34,0.43452380952380953,0.5654761904761905,2.0
1519,2,2018-08-27,79,89,35,0.47023809523809523,0.5297619047619048,2.0
1519,2,2018-09-03,83,85,36,0.49404761904761907,0.5059523809523809,2.0
1519,2,2018-09-10,88,80,37,0.5238095238095238,0.47619047619047616,2.0
1519,2,2018-09-17,90,78,38,0.5357142857142857,0.4642857142857143,2.0
1519,2,2018-09-24,99,69,39,0.5892857142857143,0.4107142857142857,2.0
1519,2,2018-10-01,102,66,40,0.6071428571428571,0.39285714285714285,2.0
1519,2,2018-10-08,107,61,41,0.6369047619047619,0.3630952380952381,2.0
1519,2,2018-10-15,113,55,42,0.6726190476190477,0.3273809523809524,2.0
1519,2,2018-10-22,116,52,43,0.6904761904761905,0.30952380952380953,2.0
1519,2,2018-10-29,119,49,44,0.7083333333333334,0.2916666666666667,1.0
1519,2,2018-11-05,122,46,45,0.7261904761904762,0.27380952380952384,1.0
1519,2,2018-11-12,126,42,46,0.75,0.25,1.0
1519,2,2018-11-19,132,36,47,0.7857142857142857,0.21428571428571427,1.0
1519,2,2018-11-26,129,39,48,0.7678571428571429,0.23214285714285715,1.0
1519,2,2018-12-03,135,33,49,0.8035714285714286,0.19642857142857142,1.0
1519,2,2018-12-10,136,32,50,0.8095238095238095,0.19047619047619047,1.0
1519,2,2018-12-17,139,29,51,0.8273809523809523,0.17261904761904762,1.0
1519,2,2018-12-24,140,28,52,0.8333333333333334,0.16666666666666666,1.0
1519,2,2018-12-31,144,24,1,0.8571428571428571,0.14285714285714285,1.0
1519,2,2019-01-07,18,2,2,0.9,0.1,1.0
1520,2,2018-01-01,2,19,1,0.09523809523809523,0.9047619047619048,3.0
1520,2,2018-01-08,11,157,2,0.06547619047619048,0.9345238095238095,3.0
1520,2,2018-01-15,10,158,3,0.05952380952380952,0.9404761904761905,3.0
1520,2,2018-01-22,12,156,4,0.07142857142857142,0.9285714285714286,3.0
1520,2,2018-01-29,10,158,5,0.05952380952380952,0.9404761904761905,3.0
1520,2,2018-02-05,12,156,6,0.07142857142857142,0.9285714285714286,3.0
1520,2,2018-02-12,12,156,7,0.07142857142857142,0.9285714285714286,3.0
1520,2,2018-02-19,14,154,8,0.08333333333333333,0.9166666666666666,3.0
1520,2,2018-02-26,13,155,9,0.07738095238095238,0.9226190476190477,3.0
1520,2,2018-03-05,12,156,10,0.07142857142857142,0.9285714285714286,3.0
1520,2,2018-03-12,15,153,11,0.08928571428571429,0.9107142857142857,3.0
1520,2,2018-03-19,15,153,12,0.08928571428571429,0.9107142857142857,3.0
1520,2,2018-03-26,15,153,13,0.08928571428571429,0.9107142857142857,3.0
1520,2,2018-04-02,18,150,14,0.10714285714285714,0.8928571428571429,3.0
1520,2,2018-04-09,21,147,15,0.125,0.875,3.0
1520,2,2018-04-16,20,148,16,0.11904761904761904,0.8809523809523809,3.0
1520,2,2018-04-23,23,145,17,0.13690476190476192,0.8630952380952381,3.0
1520,2,2018-04-30,21,147,18,0.125,0.875,3.0
1520,2,2018-05-07,27,141,19,0.16071428571428573,0.8392857142857143,3.0
1520,2,2018-05-14,25,143,20,0.1488095238095238,0.8511904761904762,3.0
1520,2,2018-05-21,27,141,21,0.16071428571428573,0.8392857142857143,3.0
1520,2,2018-05-28,33,135,22,0.19642857142857142,0.8035714285714286,3.0
1520,2,2018-06-04,32,136,23,0.19047619047619047,0.8095238095238095,3.0
1520,2,2018-06-11,33,135,24,0.19642857142857142,0.8035714285714286,3.0
1520,2,2018-06-18,41,127,25,0.24404761904761904,0.7559523809523809,3.0
1520,2,2018-06-25,39,129,26,0.23214285714285715,0.7678571428571429,3.0
1520,2,2018-07-02,46,122,27,0.27380952380952384,0.7261904761904762,3.0
1520,2,2018-07-09,50,118,28,0.2976190476190476,0.7023809523809523,3.0
1520,2,2018-07-16,53,115,29,0.31547619047619047,0.6845238095238095,3.0
1520,2,2018-07-23,54,114,30,0.32142857142857145,0.6785714285714286,3.0
1520,2,2018-07-30,59,109,31,0.35119047619047616,0.6488095238095238,3.0
1520,2,2018-08-06,65,103,32,0.3869047619047619,0.6130952380952381,3.0
1520,2,2018-08-13,68,100,33,0.40476190476190477,0.5952380952380952,2.0
1520,2,2018-08-20,76,92,34,0.4523809523809524,0.5476190476190477,2.0
1520,2,2018-08-27,81,87,35,0.48214285714285715,0.5178571428571429,2.0
1520,2,2018-09-03,83,85,36,0.49404761904761907,0.5059523809523809,2.0
1520,2,2018-09-10,89,79,37,0.5297619047619048,0.47023809523809523,2.0
1520,2,2018-09-17,92,76,38,0.5476190476190477,0.4523809523809524,2.0
1520,2,2018-09-24,98,70,39,0.5833333333333334,0.4166666666666667,2.0
1520,2,2018-10-01,103,65,40,0.6130952380952381,0.3869047619047619,2.0
1520,2,2018-10-08,109,59,41,0.6488095238095238,0.35119047619047616,2.0
1520,2,2018-10-15,112,56,42,0.6666666666666666,0.3333333333333333,2.0
1520,2,2018-10-22,114,54,43,0.6785714285714286,0.32142857142857145,2.0
1520,2,2018-10-29,121,47,44,0.7202380952380952,0.27976190476190477,1.0
1520,2,2018-11-05,123,45,45,0.7321428571428571,0.26785714285714285,1.0
1520,2,2018-11-12,126,42,46,0.75,0.25,1.0
1520,2,2018-11-19,128,40,47,0.7619047619047619,0.23809523809523808,1.0
1520,2,2018-11-26,132,36,48,0.7857142857142857,0.21428571428571427,1.0
1520,2,2018-12-03,135,33,49,0.8035714285714286,0.19642857142857142,1.0
1520,2,2018-12-10,137,31,50,0.8154761904761905,0.18452380952380953,1.0
1520,2,2018-12-17,140,28,51,0.8333333333333334,0.16666666666666666,1.0
1520,2,2018-12-24,139,29,52,0.8273809523809523,0.17261904761904762,1.0
1520,2,2018-12-31,143,25,1,0.8511904761904762,0.1488095238095238,1.0
1520,2,2019-01-07,18,2,2,0.9,0.1,1.0
1521,1,2018-01-01,2,19,1,0.09523809523809523,0.9047619047619048,3.0
1521,1,2018-01-08,6,162,2,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-01-15,6,162,3,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-01-22,5,163,4,0.02976190476190476,0.9702380952380952,3.0
1521,1,2018-01-29,5,163,5,0.02976190476190476,0.9702380952380952,3.0
1521,1,2018-02-05,6,162,6,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-02-12,6,162,7,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-02-19,8,160,8,0.047619047619047616,0.9523809523809523,3.0
1521,1,2018-02-26,6,162,9,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-03-05,6,162,10,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-03-12,6,162,11,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-03-19,6,162,12,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-03-26,6,162,13,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-04-02,8,160,14,0.047619047619047616,0.9523809523809523,3.0
1521,1,2018-04-09,6,162,15,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-04-16,8,160,16,0.047619047619047616,0.9523809523809523,3.0
1521,1,2018-04-23,6,162,17,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-04-30,8,160,18,0.047619047619047616,0.9523809523809523,3.0
1521,1,2018-05-07,6,162,19,0.03571428571428571,0.9642857142857143,3.0
1521,1,2018-05-14,8,160,20,0.047619047619047616,0.9523809523809523,3.0
1521,1,2018-05-21,8,160,21,0.047619047619047616,0.9523809523809523,3.0
1521,1,2018-05-28,9,159,22,0.05357142857142857,0.9464285714285714,3.0
1521,1,2018-06-04,9,159,23,0.05357142857142857,0.9464285714285714,3.0
1521,1,2018-06-11,10,158,24,0.05952380952380952,0.9404761904761905,3.0
1521,1,2018-06-18,10,158,25,0.05952380952380952,0.9404761904761905,3.0
1521,1,2018-06-25,10,158,26,0.05952380952380952,0.9404761904761905,3.0
1521,1,2018-07-02,10,158,27,0.05952380952380952,0.9404761904761905,3.0
