u_id,User_Type,Date,Battery_Status_1,Battery_Status_2,week,frac_charge,frac_discharge,health_status
1505,1,2018-08-20,25,143,34,0.1488095238095238,0.8511904761904762,3.0
1505,1,2018-08-27,25,143,35,0.1488095238095238,0.8511904761904762,3.0
1505,1,2018-09-03,33,135,36,0.19642857142857142,0.8035714285714286,3.0
1505,1,2018-09-10,34,134,37,0.20238095238095238,0.7976190476190477,3.0
1505,1,2018-09-17,37,131,38,0.22023809523809523,0.7797619047619048,3.0
1505,1,2018-09-24,41,127,39,0.24404761904761904,0.7559523809523809,3.0
1505,1,2018-10-01,45,123,40,0.26785714285714285,0.7321428571428571,3.0
1505,1,2018-10-08,51,117,41,0.30357142857142855,0.6964285714285714,3.0
1505,1,2018-10-15,55,113,42,0.3273809523809524,0.6726190476190477,3.0
1505,1,2018-10-22,61,107,43,0.3630952380952381,0.6369047619047619,3.0
1505,1,2018-10-29,67,101,44,0.39880952380952384,0.6011904761904762,3.0
1505,1,2018-11-05,76,92,45,0.4523809523809524,0.5476190476190477,2.0
1505,1,2018-11-12,78,90,46,0.4642857142857143,0.5357142857142857,2.0
1505,1,2018-11-19,89,79,47,0.5297619047619048,0.47023809523809523,2.0
1505,1,2018-11-26,97,71,48,0.5773809523809523,0.4226190476190476,2.0
1505,1,2018-12-03,96,72,49,0.5714285714285714,0.42857142857142855,2.0
1505,1,2018-12-10,108,60,50,0.6428571428571429,0.35714285714285715,2.0
1505,1,2018-12-17,112,56,51,0.6666666666666666,0.3333333333333333,2.0
1505,1,2018-12-24,117,51,52,0.6964285714285714,0.30357142857142855,2.0
1505,1,2018-12-31,122,46,1,0.7261904761904762,0.27380952380952384,1.0
1505,1,2019-01-07,16,4,2,0.8,0.2,1.0
1506,1,2018-01-01,1,20,1,0.047619047619047616,0.9523809523809523,3.0
1506,1,2018-01-08,3,165,2,0.017857142857142856,0.9821428571428571,3.0
1506,1,2018-01-15,5,163,3,0.02976190476190476,0.9702380952380952,3.0
1506,1,2018-01-22,4,164,4,0.023809523809523808,0.9761904761904762,3.0
1506,1,2018-01-29,6,162,5,0.03571428571428571,0.9642857142857143,3.0
1506,1,2018-02-05,4,164,6,0.023809523809523808,0.9761904761904762,3.0
1506,1,2018-02-12,4,164,7,0.023809523809523808,0.9761904761904762,3.0
1506,1,2018-02-19,6,162,8,0.03571428571428571,0.9642857142857143,3.0
1506,1,2018-02-26,4,164,9,0.023809523809523808,0.9761904761904762,3.0
1506,1,2018-03-05,6,162,10,0.03571428571428571,0.9642857142857143,3.0
1506,1,2018-03-12,4,164,11,0.023809523809523808,0.9761904761904762,3.0
1506,1,2018-03-19,6,162,12,0.03571428571428571,0.9642857142857143,3.0
1506,1,2018-03-26,6,162,13,0.03571428571428571,0.9642857142857143,3.0
1506,1,2018-04-02,6,162,14,0.03571428571428571,0.9642857142857143,3.0
1506,1,2018-04-09,6,162,15,0.03571428571428571,0.9642857142857143,3.0
1506,1,2018-04-16,6,162,16,0.03571428571428571,0.9642857142857143,3.0
1506,1,2018-04-23,9,159,17,0.05357142857142857,0.9464285714285714,3.0
1506,1,2018-04-30,8,160,18,0.047619047619047616,0.9523809523809523,3.0
1506,1,2018-05-07,9,159,19,0.05357142857142857,0.9464285714285714,3.0
1506,1,2018-05-14,8,160,20,0.047619047619047616,0.9523809523809523,3.0
1506,1,2018-05-21,10,158,21,0.05952380952380952,0.9404761904761905,3.0
1506,1,2018-05-28,11,157,22,0.06547619047619048,0.9345238095238095,3.0
1506,1,2018-06-04,11,157,23,0.06547619047619048,0.9345238095238095,3.0
1506,1,2018-06-11,13,155,24,0.07738095238095238,0.9226190476190477,3.0
1506,1,2018-06-18,13,155,25,0.07738095238095238,0.9226190476190477,3.0
1506,1,2018-06-25,12,156,26,0.07142857142857142,0.9285714285714286,3.0
1506,1,2018-07-02,14,154,27,0.08333333333333333,0.9166666666666666,3.0
1506,1,2018-07-09,16,152,28,0.09523809523809523,0.9047619047619048,3.0
1506,1,2018-07-16,15,153,29,0.08928571428571429,0.9107142857142857,3.0
1506,1,2018-07-23,20,148,30,0.11904761904761904,0.8809523809523809,3.0
1506,1,2018-07-30,19,149,31,0.1130952380952381,0.8869047619047619,3.0
1506,1,2018-08-06,21,147,32,0.125,0.875,3.0
1506,1,2018-08-13,25,143,33,0.1488095238095238,0.8511904761904762,3.0
1506,1,2018-08-20,27,141,34,0.16071428571428573,0.8392857142857143,3.0
1506,1,2018-08-27,32,136,35,0.19047619047619047,0.8095238095238095,3.0
1506,1,2018-09-03,31,137,36,0.18452380952380953,0.8154761904761905,3.0
1506,1,2018-09-10,36,132,37,0.21428571428571427,0.7857142857142857,3.0
1506,1,2018-09-17,42,126,38,0.25,0.75,3.0
1506,1,2018-09-24,43,125,39,0.25595238095238093,0.7440476190476191,3.0
1506,1,2018-10-01,51,117,40,0.30357142857142855,0.6964285714285714,3.0
1506,1,2018-10-08,57,111,41,0.3392857142857143,0.6607142857142857,3.0
1506,1,2018-10-15,59,109,42,0.35119047619047616,0.6488095238095238,3.0
1506,1,2018-10-22,66,102,43,0.39285714285714285,0.6071428571428571,3.0
1506,1,2018-10-29,76,92,44,0.4523809523809524,0.5476190476190477,2.0
1506,1,2018-11-05,78,90,45,0.4642857142857143,0.5357142857142857,2.0
1506,1,2018-11-12,90,78,46,0.5357142857142857,0.4642857142857143,2.0
1506,1,2018-11-19,89,79,47,0.5297619047619048,0.47023809523809523,2.0
1506,1,2018-11-26,103,65,48,0.6130952380952381,0.3869047619047619,2.0
1506,1,2018-12-03,105,63,49,0.625,0.375,2.0
1506,1,2018-12-10,115,53,50,0.6845238095238095,0.31547619047619047,2.0
1506,1,2018-12-17,119,49,51,0.7083333333333334,0.2916666666666667,1.0
1506,1,2018-12-24,122,46,52,0.7261904761904762,0.27380952380952384,1.0
1506,1,2018-12-31,127,41,1,0.7559523809523809,0.24404761904761904,1.0
1506,1,2019-01-07,16,4,2,0.8,0.2,1.0
1508,1,2018-01-01,0,21,1,0.0,1.0,3.0
1508,1,2018-01-08,6,162,2,0.03571428571428571,0.9642857142857143,3.0
1508,1,2018-01-15,4,164,3,0.023809523809523808,0.9761904761904762,3.0
1508,1,2018-01-22,4,164,4,0.023809523809523808,0.9761904761904762,3.0
1508,1,2018-01-29,4,164,5,0.023809523809523808,0.9761904761904762,3.0
1508,1,2018-02-05,6,162,6,0.03571428571428571,0.9642857142857143,3.0
1508,1,2018-02-12,4,164,7,0.023809523809523808,0.9761904761904762,3.0
1508,1,2018-02-19,6,162,8,0.03571428571428571,0.9642857142857143,3.0
1508,1,2018-02-26,12,156,9,0.07142857142857142,0.9285714285714286,3.0
1508,1,2018-03-05,74,94,10,0.44047619047619047,0.5595238095238095,2.0
1508,1,2018-03-12,76,92,11,0.4523809523809524,0.5476190476190477,2.0
1508,1,2018-03-19,89,79,12,0.5297619047619048,0.47023809523809523,2.0
1508,1,2018-03-26,97,71,13,0.5773809523809523,0.4226190476190476,2.0
1508,1,2018-04-02,100,68,14,0.5952380952380952,0.40476190476190477,2.0
1508,1,2018-04-09,107,61,15,0.6369047619047619,0.3630952380952381,2.0
1508,1,2018-04-16,116,52,16,0.6904761904761905,0.30952380952380953,2.0
1508,1,2018-04-23,120,48,17,0.7142857142857143,0.2857142857142857,1.0
1508,1,2018-04-30,125,43,18,0.7440476190476191,0.25595238095238093,1.0
1508,1,2018-05-07,130,38,19,0.7738095238095238,0.2261904761904762,1.0
1508,1,2018-05-14,133,35,20,0.7916666666666666,0.20833333333333334,1.0
1508,1,2018-05-21,136,32,21,0.8095238095238095,0.19047619047619047,1.0
1508,1,2018-05-28,142,26,22,0.8452380952380952,0.15476190476190477,1.0
1508,1,2018-06-04,142,26,23,0.8452380952380952,0.15476190476190477,1.0
1508,1,2018-06-11,148,20,24,0.8809523809523809,0.11904761904761904,1.0
1508,1,2018-06-18,147,21,25,0.875,0.125,1.0
1508,1,2018-06-25,149,19,26,0.8869047619047619,0.1130952380952381,1.0
1508,1,2018-07-02,151,17,27,0.8988095238095238,0.10119047619047619,1.0
1508,1,2018-07-09,154,14,28,0.9166666666666666,0.08333333333333333,1.0
1508,1,2018-07-16,153,15,29,0.9107142857142857,0.08928571428571429,1.0
1508,1,2018-07-23,156,12,30,0.9285714285714286,0.07142857142857142,1.0
1508,1,2018-07-30,153,15,31,0.9107142857142857,0.08928571428571429,1.0
1508,1,2018-08-06,158,10,32,0.9404761904761905,0.05952380952380952,1.0
1508,1,2018-08-13,156,12,33,0.9285714285714286,0.07142857142857142,1.0
1508,1,2018-08-20,160,8,34,0.9523809523809523,0.047619047619047616,1.0
1508,1,2018-08-27,160,8,35,0.9523809523809523,0.047619047619047616,1.0
1508,1,2018-09-03,160,8,36,0.9523809523809523,0.047619047619047616,1.0
1508,1,2018-09-10,160,8,37,0.9523809523809523,0.047619047619047616,1.0
1508,1,2018-09-17,160,8,38,0.9523809523809523,0.047619047619047616,1.0
1508,1,2018-09-24,162,6,39,0.9642857142857143,0.03571428571428571,1.0
1508,1,2018-10-01,160,8,40,0.9523809523809523,0.047619047619047616,1.0
1508,1,2018-10-08,162,6,41,0.9642857142857143,0.03571428571428571,1.0
1508,1,2018-10-15,162,6,42,0.9642857142857143,0.03571428571428571,1.0
1508,1,2018-10-22,162,6,43,0.9642857142857143,0.03571428571428571,1.0
1508,1,2018-10-29,162,6,44,0.9642857142857143,0.03571428571428571,1.0
1508,1,2018-11-05,162,6,45,0.9642857142857143,0.03571428571428571,1.0
1508,1,2018-11-12,163,5,46,0.9702380952380952,0.02976190476190476,1.0
1508,1,2018-11-19,162,6,47,0.9642857142857143,0.03571428571428571,1.0
1508,1,2018-11-26,164,4,48,0.9761904761904762,0.023809523809523808,1.0
1508,1,2018-12-03,163,5,49,0.9702380952380952,0.02976190476190476,1.0
1508,1,2018-12-10,163,5,50,0.9702380952380952,0.02976190476190476,1.0
1508,1,2018-12-17,164,4,51,0.9761904761904762,0.023809523809523808,1.0
1508,1,2018-12-24,162,6,52,0.9642857142857143,0.03571428571428571,1.0
1508,1,2018-12-31,165,3,1,0.9821428571428571,0.017857142857142856,1.0
1508,1,2019-01-07,20,0,2,1.0,0.0,
1511,1,2018-01-01,2,19,1,0.09523809523809523,0.9047619047619048,3.0
1511,1,2018-01-08,4,164,2,0.023809523809523808,0.9761904761904762,3.0
1511,1,2018-01-15,4,164,3,0.023809523809523808,0.9761904761904762,3.0
1511,1,2018-01-22,4,164,4,0.023809523809523808,0.9761904761904762,3.0
1511,1,2018-01-29,6,162,5,0.03571428571428571,0.9642857142857143,3.0
1511,1,2018-02-05,4,164,6,0.023809523809523808,0.9761904761904762,3.0
1511,1,2018-02-12,4,164,7,0.023809523809523808,0.9761904761904762,3.0
1511,1,2018-02-19,6,162,8,0.03571428571428571,0.9642857142857143,3.0
1511,1,2018-02-26,4,164,9,0.023809523809523808,0.9761904761904762,3.0
1511,1,2018-03-05,6,162,10,0.03571428571428571,0.9642857142857143,3.0
1511,1,2018-03-12,6,162,11,0.03571428571428571,0.9642857142857143,3.0
1511,1,2018-03-19,4,164,12,0.023809523809523808,0.9761904761904762,3.0
1511,1,2018-03-26,7,161,13,0.041666666666666664,0.9583333333333334,3.0
1511,1,2018-04-02,8,160,14,0.047619047619047616,0.9523809523809523,3.0
1511,1,2018-04-09,6,162,15,0.03571428571428571,0.9642857142857143,3.0
1511,1,2018-04-16,6,162,16,0.03571428571428571,0.9642857142857143,3.0
1511,1,2018-04-23,8,160,17,0.047619047619047616,0.9523809523809523,3.0
1511,1,2018-04-30,9,159,18,0.05357142857142857,0.9464285714285714,3.0
1511,1,2018-05-07,7,161,19,0.041666666666666664,0.9583333333333334,3.0
1511,1,2018-05-14,8,160,20,0.047619047619047616,0.9523809523809523,3.0
1511,1,2018-05-21,11,157,21,0.06547619047619048,0.9345238095238095,3.0
1511,1,2018-05-28,9,159,22,0.05357142857142857,0.9464285714285714,3.0
1511,1,2018-06-04,11,157,23,0.06547619047619048,0.9345238095238095,3.0
1511,1,2018-06-11,12,156,24,0.07142857142857142,0.9285714285714286,3.0
1511,1,2018-06-18,12,156,25,0.07142857142857142,0.9285714285714286,3.0
1511,1,2018-06-25,12,156,26,0.07142857142857142,0.9285714285714286,3.0
1511,1,2018-07-02,15,153,27,0.08928571428571429,0.9107142857142857,3.0
1511,1,2018-07-09,15,153,28,0.08928571428571429,0.9107142857142857,3.0
1511,1,2018-07-16,16,152,29,0.09523809523809523,0.9047619047619048,3.0
1511,1,2018-07-23,17,151,30,0.10119047619047619,0.8988095238095238,3.0
1511,1,2018-07-30,19,149,31,0.1130952380952381,0.8869047619047619,3.0
1511,1,2018-08-06,23,145,32,0.13690476190476192,0.8630952380952381,3.0
1511,1,2018-08-13,23,145,33,0.13690476190476192,0.8630952380952381,3.0
1511,1,2018-08-20,26,142,34,0.15476190476190477,0.8452380952380952,3.0
1511,1,2018-08-27,30,138,35,0.17857142857142858,0.8214285714285714,3.0
1511,1,2018-09-03,29,139,36,0.17261904761904762,0.8273809523809523,3.0
1511,1,2018-09-10,35,133,37,0.20833333333333334,0.7916666666666666,3.0
1511,1,2018-09-17,37,131,38,0.22023809523809523,0.7797619047619048,3.0
1511,1,2018-09-24,47,121,39,0.27976190476190477,0.7202380952380952,3.0
1511,1,2018-10-01,47,121,40,0.27976190476190477,0.7202380952380952,3.0
1511,1,2018-10-08,47,121,41,0.27976190476190477,0.7202380952380952,3.0
1511,1,2018-10-15,63,105,42,0.375,0.625,3.0
1511,1,2018-10-22,61,107,43,0.3630952380952381,0.6369047619047619,3.0
1511,1,2018-10-29,71,97,44,0.4226190476190476,0.5773809523809523,2.0
1511,1,2018-11-05,81,87,45,0.48214285714285715,0.5178571428571429,2.0
1511,1,2018-11-12,84,84,46,0.5,0.5,2.0
1511,1,2018-11-19,89,79,47,0.5297619047619048,0.47023809523809523,2.0
1511,1,2018-11-26,99,69,48,0.5892857142857143,0.4107142857142857,2.0
1511,1,2018-12-03,105,63,49,0.625,0.375,2.0
1511,1,2018-12-10,109,59,50,0.6488095238095238,0.35119047619047616,2.0
1511,1,2018-12-17,113,55,51,0.6726190476190477,0.3273809523809524,2.0
1511,1,2018-12-24,123,45,52,0.7321428571428571,0.26785714285714285,1.0
1511,1,2018-12-31,123,45,1,0.7321428571428571,0.26785714285714285,1.0
1511,1,2019-01-07,15,5,2,0.75,0.25,1.0
1515,2,2018-01-01,2,19,1,0.09523809523809523,0.9047619047619048,3.0
1515,2,2018-01-08,8,160,2,0.047619047619047616,0.9523809523809523,3.0
1515,2,2018-01-15,9,159,3,0.05357142857142857,0.9464285714285714,3.0
1515,2,2018-01-22,9,159,4,0.05357142857142857,0.9464285714285714,3.0
1515,2,2018-01-29,9,159,5,0.05357142857142857,0.9464285714285714,3.0
1515,2,2018-02-05,11,157,6,0.06547619047619048,0.9345238095238095,3.0
1515,2,2018-02-12,10,158,7,0.05952380952380952,0.9404761904761905,3.0
1515,2,2018-02-19,13,155,8,0.07738095238095238,0.9226190476190477,3.0
1515,2,2018-02-26,11,157,9,0.06547619047619048,0.9345238095238095,3.0
1515,2,2018-03-05,16,152,10,0.09523809523809523,0.9047619047619048,3.0
1515,2,2018-03-12,16,152,11,0.09523809523809523,0.9047619047619048,3.0
1515,2,2018-03-19,18,150,12,0.10714285714285714,0.8928571428571429,3.0
1515,2,2018-03-26,20,148,13,0.11904761904761904,0.8809523809523809,3.0
1515,2,2018-04-02,24,144,14,0.14285714285714285,0.8571428571428571,3.0
1515,2,2018-04-09,26,142,15,0.15476190476190477,0.8452380952380952,3.0
1515,2,2018-04-16,31,137,16,0.18452380952380953,0.8154761904761905,3.0
1515,2,2018-04-23,33,135,17,0.19642857142857142,0.8035714285714286,3.0
1515,2,2018-04-30,38,130,18,0.2261904761904762,0.7738095238095238,3.0
1515,2,2018-05-07,45,123,19,0.26785714285714285,0.7321428571428571,3.0
1515,2,2018-05-14,48,120,20,0.2857142857142857,0.7142857142857143,3.0
1515,2,2018-05-21,58,110,21,0.34523809523809523,0.6547619047619048,3.0
1515,2,2018-05-28,66,102,22,0.39285714285714285,0.6071428571428571,3.0
1515,2,2018-06-04,74,94,23,0.44047619047619047,0.5595238095238095,2.0
1515,2,2018-06-11,83,85,24,0.49404761904761907,0.5059523809523809,2.0
1515,2,2018-06-18,92,76,25,0.5476190476190477,0.4523809523809524,2.0
1515,2,2018-06-25,98,70,26,0.5833333333333334,0.4166666666666667,2.0
1515,2,2018-07-02,109,59,27,0.6488095238095238,0.35119047619047616,2.0
1515,2,2018-07-09,116,52,28,0.6904761904761905,0.30952380952380953,2.0
